笔记ID,笔记链接,笔记类型,笔记标题,笔记内容,笔记话题,点赞量,收藏量,评论量,分享量,发布时间,更新时间,IP地址,博主ID,博主链接,博主昵称,小红书号,粉丝数,获赞与收藏,博主简介,发布日期,笔记话题
69343b0f000000001b020856,https://www.xiaohongshu.com/explore/69343b0f000000001b020856?xsec_token=AB5EqP0a66HWqQ1oGFDXtEDwOEEyHmlaiwcRtnq-ezPXI=&xsec_source=pc_search,图文,Led｜帶我走過1000天的地方,"??
我的打卡APP上其中有一項是“在山印練習阿湯”，這個生命裡關於阿湯的我的幸運緣分，就這樣機緣巧合的相遇了。
	
??
不懂瑜珈，不懂阿湯，只是單純的想要接近，曾經接觸過瑜珈和阿湯，而已。
沒有了解過任何老師，就懵擦擦被拉去上了一節公開課，沒練習的人上了一節全一級領課??
只記得我親人當時笑得很親切，輔助我站立腿上提。只記得T帥當時人很nice聲音很好聽。
課後還講了好久的分享課，我反正是一個字都沒聽懂??
	
一切全憑感覺，卻在一個多月後，默默走進了那間公開課的Mysore教室。
	
又因為種種的各種事，無法繼續練習，沒多久後卻迎來了山印準備開館的消息。
見到了裝修前的山印教室。見到了山印裝修的過程和裝修好以後熱情帶我參觀的T帥。參與了山印的開業，親人貼心的在我手上系上紅色的蝴蝶結，看著剪彩和那天很多紅色的快樂。
	
??
一個純粹的小白，在山印開始對外營業的第一天開始在這裡熬湯，被關照和被帶領。
是屬於自己的緣分也更是屬於自己的幸運，阿湯路上從一開始就遇到了很好很好的老師。就像跟曹老師聊天時她說的，你的起點太高了。
會很感恩山印的存在，在這裡的第1000天，一直都被照顧得很好。徐徐圖之，在身體裡，腦子裡，種好了好的種子，開好了好的花，和結了很好的果子。
一直認為的，阿湯的練習上好的體式容易得到，可是其實最難得到和改變的是一個人的思想。幸運的在小白時期，得到了好的觀念和理念灌溉，完整的知識體系讓自己更加明白扎根於內心的養分終會滋養我的一生。
從來不是優秀的學生或一個優秀的練習者，但也真實的一直在愛裡成長著。
	
??
於山印，我有著特殊的愛，是感恩，也是一起成長的路。
????
	
#谢谢这个世界[话题]#
#世界的中心[话题]#
#阿斯汤加[话题]#
#深圳阿汤馆[话题]#
#紀念日[话题]#
#感性时刻[话题]#",,19,0,10,0,2025/12/6 22:17,2025/12/6 22:17,,6326a8930000000023027a79,https://www.xiaohongshu.com/user/profile/6326a8930000000023027a79?xsec_token=ABtU9URXIv9bSms1DCsNCKn7H6KOASqiaAfYhLBqs8p3A=&xsec_source=pc_note,夏天的珞,luo2003sz,177,4141,"Ashtanga習練
記錄而已",2025/12/6,谢谢这个世界、世界的中心、阿斯汤加、深圳阿汤馆、紀念日、感性时刻
67f7e330000000001c034643,https://www.xiaohongshu.com/explore/67f7e330000000001c034643?xsec_token=AB80YD1kUHIZ2yEfxThAHvNNhFnmcOTx-aUPUxOy7mx20=&xsec_source=pc_search,图文,产后9个月mysore：到处都是惊喜感,"二胎产假结束后，上班+照顾家庭，忙碌程度超乎我的想象。所幸的是，二宝9个月大时，我还是采取了折中的办法，终于恢复了回教室mysore。但由于要送大宝上学、小宝夜醒时间不确定，一周最多只能去练3、4次，还不一定能练完。
	
以如此低频率的方式恢复练习，还是有许多小感悟、小收获，记录于此。
	
[种草R]图1：练了两个星期，在一个普普通通的早上，马里奇D突然回归，内心欢喜得很。不过，相比孕前第一次自己绑上马D时开心到想哭，这次算是很淡定了。
	
因为孕期保持规律练习，让我对身体的灵活和聪明程度，充满信心。那些暂时做不到的体式，很快就会回归，包括马D。
	
[种草R]图2：人生第一次双角C手能触地。这在孕前，从来没有做到过。以前我每次看到别人手触地，就感慨：也许我这辈子都做不到，这是一座比马D还要高的山。产后回归练习反而做到了，觉得很开心又很神奇。
	
[种草R]图3：头倒立，我一直都做不到双腿同时立起，很长一段时间里，只能先立单腿，借助一定的甩腿惯性力把另一条腿立起。但是，产后恢复练习竟然可以双腿立起了。
	
[种草R]图4：头倒立身体90度，孕前能做，但是很摇晃，而且折叠之后就不能再把身体立直。但现在，折叠定住呼吸时，明显感觉身体稳定性增强许多，而且可以从折叠状态恢复到直立状态。
	
[种草R]图5：冥想状态，比之前差了许多。所谓的差，指的是，很难静下来把注意力放在呼吸上，总是会有人物、事情、意向在眼前飞来飞去。
	
我所能做的，就是不断提醒自己，以接纳此刻的方式，回归呼吸。也就是，意识到自己分心时不要强行把自己拉回来，而是温和地接受这个事实，然后回到呼吸。
	
想来，队友经常出差，我一个人关照两个孩子，承担家务，处理婆媳关系，工作日要上班，周末是遛娃和加班，生活内容实在过于满满当当、压力太大了。所有的这些，都变成了练习体式和静坐冥想时，那些挥之不去的情绪、画面、意向。
	
好在，老师的话，让我释然了：不是静坐让你很烦，而是你本来就很烦、很多情绪，静坐只是让你意识到情绪的存在让。
	
接受现在这个状态的自己，慢慢变好，慢慢回归。
#阿斯汤加[话题]# #瑜伽体式[话题]##瑜伽日常[话题]# #二胎[话题]##产后阿汤[话题]##产后练汤[话题]#",,18,3,26,0,2025/4/10 23:26,2025/5/22 18:06,,5fed3c300000000001008982,https://www.xiaohongshu.com/user/profile/5fed3c300000000001008982?xsec_token=AB6g_oV5ThWkmqmIH7T4pbiWMiGp6_eywrJ9Dvz95D5Kw=&xsec_source=pc_note,米娅小太阳MiaSun,1105320818,368,4339,"阿斯汤伽二序列练习者，拥有全孕期练汤经验。
码字为生的两孩妈妈。
野生摄影师。",2025/5/22,阿斯汤加、瑜伽体式、瑜伽日常、二胎、产后阿汤、产后练汤
697ed4fc000000001a02177b,https://www.xiaohongshu.com/explore/697ed4fc000000001a02177b?xsec_token=ABoOUEJsxvUT5IZaN2CNW2hAjD7svgQ8mqhw7kwkMA_1s=&xsec_source=pc_search,视频,Mysore 02/01｜新的开始??,"岁月缓缓
时光暖暖
不骄不躁
保持练习
#VEYoga瑜伽练习室[话题]# #Mysore[话题]# #阿斯汤加[话题]# #阿斯汤伽二级序列[话题]#  #时光慢递[话题]# #生日月[话题]#",,18,4,0,0,2026/2/1 12:22,2026/2/1 12:22,北京,5b1b2e04e8ac2b3f837a0f75,https://www.xiaohongshu.com/user/profile/5b1b2e04e8ac2b3f837a0f75?xsec_token=AB40ThyNlZod1NZoXgcJNA8LQTRIEfq-d67zK4VJF7zl0=&xsec_source=pc_note,45度青年CC,182928588,470,3039,"痴迷瑜伽
爱喝咖啡
要冷静，要真诚，要通透，要豁达乐观，看人聚人散",昨天 12:22,VEYoga瑜伽练习室、Mysore、阿斯汤加、阿斯汤伽二级序列、时光慢递、生日月
60e7c6ae00000000010263c4,https://www.xiaohongshu.com/explore/60e7c6ae00000000010263c4?xsec_token=ABfV2JHuARpebaXfnNCgE-_Gb66cWlgtFd2iTgDCkcYcY=&xsec_source=pc_search,视频,行走的瑜伽艺术,Mysore U?,,18,3,2,1,2021/7/9 11:46,2021/7/9 11:46,,563947d5a75c955a38ddc4a8,https://www.xiaohongshu.com/user/profile/563947d5a75c955a38ddc4a8?xsec_token=AB7DTZIKH2HMxBLsKLmx_Wih8nGM0u9_ooXmy0W0fZ9Pg=&xsec_source=pc_note,瑜伽Summergan,106200500,21666,74627,"YOU ONLY LIVE ONCE
所有事情都是很有限的
祝你开心",2021/7/9,
683e5032000000002100605c,https://www.xiaohongshu.com/explore/683e5032000000002100605c?xsec_token=ABtVKb91OUdAm1P8zZ3VpbqUcZlakO0dPnMfyOeXk7L6k=&xsec_source=pc_search,图文,Mysore 练习 是什么？,"阿斯汤加Mysore课是阿斯汤加瑜伽（Ashtanga Yoga）的传统练习方式，以城市迈索尔（Mysore）命名?。学生需自行记忆体式序列，按个人节奏练习，老师则指导?。这种自我练习模式强调呼吸与体式的同步，适合有一定基础的练习者，能培养专注力并促进身心觉知?。I名称源于阿斯汤加瑜伽传承人帕塔比·乔伊斯（K. Pattabhi Jois）在迈索尔的教学传统?。
	
#阿斯汤加[话题]# #瑜伽[话题]# #AshtangaYoga[话题]# #阿斯汤伽瑜伽mysore[话题]# #东直门[话题]#",,18,6,0,4,2025/6/3 9:30,2025/6/3 9:30,,63ebadca0000000026005dc7,https://www.xiaohongshu.com/user/profile/63ebadca0000000026005dc7?xsec_token=AB1WD04YuAePV_v-Yr3YcHMOEvvd_zCFjgEqVxap9_zjY=&xsec_source=pc_note,Veronica Hong,7494937039,563,3122,"来自韩国的瑜伽老师。
阿斯汤伽 SYC（KPJAYI）二级授权
Authorised Level2。
Co-founder of ""Ashtanga yoga space L&V""
北京 东直门。",2025/6/3,阿斯汤加、瑜伽、AshtangaYoga、阿斯汤伽瑜伽mysore、东直门
697f2d5c000000001a0271d1,https://www.xiaohongshu.com/explore/697f2d5c000000001a0271d1?xsec_token=ABe-xw9MLYnc59dPiePFi61aCedmXYGfgPVqecSKYJSRA=&xsec_source=pc_search,视频,转向内，是出路,"你身无一物来到这个世界
你也将空手而归
你需要允许生命的经历去丰富
这才是我们生命的财富所在
当我们想要自由的时候会有很多选择
可能大脑会告诉你：放弃一切你就自由了
但是生活的实践经验是：
你越是对你周围的一切作出回应
你才会越自由
#supermonkey超级猩猩健身[话题]# #瑜伽日常[话题]# #阿斯汤加[话题]# #Mysore[话题]# #一起练瑜伽[话题]# #后弯[话题]# #倒立[话题]# #运动万粉助力计划[话题]# #向内走的旅程[话题]# #瑜伽[话题]#",,17,0,2,2,2026/2/1 18:39,2026/2/1 18:39,四川,5bf8d19ce7ca240001634d14,https://www.xiaohongshu.com/user/profile/5bf8d19ce7ca240001634d14?xsec_token=ABBz1XTNDqadY1E_74gTUG5e1wSC7ajfvxo4NBjwAMSJ4=&xsec_source=pc_note,Laura,670216264,3248,20188,"阿斯汤伽学生
超级猩猩瑜伽教练
分享自己的练习",昨天 18:39,supermonkey超级猩猩健身、瑜伽日常、阿斯汤加、Mysore、一起练瑜伽、后弯、倒立、运动万粉助力计划、向内走的旅程、瑜伽
68858a730000000023004e01,https://www.xiaohongshu.com/explore/68858a730000000023004e01?xsec_token=ABgyDof744JqQQlb0v1ihOy-O16tSSpGHp3BNtYY7Qm8M=&xsec_source=pc_search,图文,Mysore日常,"下钟直冲老师教室的周日
前一秒，好累
后一秒，啊哈可以??
不赶路，感受路，
正常节奏练习，哪怕半路老师就会离开我
	
好巧不巧偏偏总是卡着卡破完成老师下线哈哈哈哈
说明什么？
说明必须可以，日常混，老师在，必须没问题??
	
放平心，只是去做，机会只有一次，只做一次，是老师给的要求，往往老师在再硬时候，一次也是可以触到脚跟外侧，抓满脚掌的，所以那些预备动作往往是不坚定。
	
当然，我们日常不坚定[笑哭了R][喝奶茶R]我们都需要老师
	
“去罗马的路有很多条，
你可以搭飞机
可以绕到北极，
你也可以不去罗马。”
	
这个??不想着非抓不可，只是一边做一边有念想就行。
	
练习愉快周末愉快??",,17,0,25,0,2025/7/27 10:09,2025/7/27 10:09,,575d49df7fc5b82704f7385b,https://www.xiaohongshu.com/user/profile/575d49df7fc5b82704f7385b?xsec_token=ABFXZmqyQnucX3ZJNRAuEJ0MyDw_NjVHq2N2tEEUtUZC8=&xsec_source=pc_note,向日葵不姓向,428062333,2129,18993,"传统 Ashtanga规律练习者；
不卷也不爱卷人的瑜伽分享者；
分享|喜悦｜传播????yoga｜life??",2025/7/27,
67b9c4f4000000002902c5d9,https://www.xiaohongshu.com/explore/67b9c4f4000000002902c5d9?xsec_token=ABa0_UlXmj2ZHBSQYRANcqj3yFd7RRZUVz8Y9GzmpyNic=&xsec_source=pc_search,图文,阿斯汤伽练习到底有技巧么？,"躺平一个月
倒立还是轻松自在的
练习本质是让身体调整到健康顺位的状态
倒立不是用力凹出来的高级“技能”
是腔体对位力线正确下的站姿倒置而已
日复一日的Mysore练习是自我检验与校正
与很多刻意“训练”不同
不存在停止练习就丢失了某项“技能”
Ashtanga是身体的大保健操
如果非要说有技巧那便是“内观与呼吸”
#阿斯汤加[话题]# #瑜伽疗愈你的身心[话题]# #瑜伽体式[话题]# #瑜伽体式[话题]# #瑜伽打卡[话题]# #mysore[话题]#",,15,0,1,0,2025/2/22 20:37,2025/2/22 20:37,,58eba8e582ec397d4497cf7f,https://www.xiaohongshu.com/user/profile/58eba8e582ec397d4497cf7f?xsec_token=ABBG5tkXOdJqXoY7ipg3XvfnuXHmWebk53SRC2vG2xz64=&xsec_source=pc_note,颜朵朵,942481063,1667,22113,阿斯汤伽练习者｜古建文物爱好者｜藏区旅行上瘾者,2025/2/22,阿斯汤加、瑜伽疗愈你的身心、瑜伽体式、瑜伽打卡、mysore
65a5ebbb000000001a000f9f,https://www.xiaohongshu.com/explore/65a5ebbb000000001a000f9f?xsec_token=AB9tvH2yQdTQ7fTiBqtCseMca9P3Mh64VnXHadPZrQ7YU=&xsec_source=pc_search,图文,首期阿斯汤加线上Mysore ????,"于我而言：
练习&分享Ashtanga 都是能量的源泉～????
也是对我的老师最大的感恩??
2024年～
换一种方式，保持在路上[爱心]
#阿斯汤加[话题]# #ashtanga[话题]# #mysore[话题]# #线上瑜伽课[话题]#",,14,1,8,4,2024/1/16 10:36,2024/1/16 10:36,,59c1392d44363b42b4452a6c,https://www.xiaohongshu.com/user/profile/59c1392d44363b42b4452a6c?xsec_token=ABtf-teKlQPQdDt3BoOhvOtHCGs2jOzBJprkA5LSsX0pw=&xsec_source=pc_note,Melody兰兰??,267547791,548,3944,一个练习阿斯汤加瑜伽的水瓶座??,2024/1/16,阿斯汤加、ashtanga、mysore、线上瑜伽课
6940fefe000000001b021d29,https://www.xiaohongshu.com/explore/6940fefe000000001b021d29?xsec_token=ABO6chjVUSjh6zJ7x07Qr-OBCgZP1ibrPoA4tXLj758Rc=&xsec_source=pc_search,图文,Mysore | 開心得掉眼淚的身體小變化,"??
從普洱回來深圳後，一直想記錄的，其實是每天早課的唱誦。
站在教室裡，閉眼聽著教室裡響起的天籟梵音，那是無盡的能量和心裡源源不盡的喜悅、信念感，在心裡、腦海裡不斷盤旋。
	
??
最近身體的小小變化，拜日的Trini終於可以掌根落地，手臂可以打直和胸腔有點延展的feel了。別人輕易得到的東西，我在快接近三年的練習後才開始得到，多少有點自我感動了。
終歸是會來的，早晚 和 遲早。
	
??
今天掛輪的時候後面來人了，接著手做了一組站輪，嗯，還挺舒服，想再來一組，一下去，人呢！我的人呢！！！??
	
#Mysore[话题]#
#Ashtanga[话题]#
#熬汤[话题]#
#时间里的答案[话题]#",,14,0,0,0,2025/12/16 14:41,2025/12/16 14:41,,6326a8930000000023027a79,https://www.xiaohongshu.com/user/profile/6326a8930000000023027a79?xsec_token=ABtU9URXIv9bSms1DCsNCKn7H6KOASqiaAfYhLBqs8p3A=&xsec_source=pc_note,夏天的珞,luo2003sz,177,4141,"Ashtanga習練
記錄而已",2025/12/16,Mysore、Ashtanga、熬汤、时间里的答案
69737c61000000000e03f7bc,https://www.xiaohongshu.com/explore/69737c61000000000e03f7bc?xsec_token=ABkKH58J6pej4XtjI2Xlc4Ex7cYi-nKG9xH0kCYyN2r7A=&xsec_source=pc_search,图文,阿斯汤加｜第5年，还爱着，练不腻,"阿斯汤加的第五年，还爱着，练不腻
因为没有一场mysore是完全相同的
在练习里，有很多可以探索的点
	
记录下最近的练习里
对于“呼吸引领身体”的体会
	
在体式与体式的转换过程
最容易出现呼吸的断档
即下一个吸不能与上一个呼连接上
	
意识到这一点，在LED 口令课
重点听老师在体式与体式
转换之间的呼吸计数
根据呼吸的串联计数
再把之前多余的小动作一点点去掉
动作越简 呼吸就越能顺
	
同时把多余的呼吸拿掉：
从前我会自认为身体在一些转换中需要多几个呼吸准备，也就是我考虑身体先于呼吸。
	
比如发现自己在做完一组拜日B回到山式站立之后总要停一两个呼吸才进入幻椅式
	
这便是一个呼吸的断档
	
听从呼吸，山式呼气后，是吸气，
那便乘着这口“吸”，进入幻椅，很顺~
	
在今天的练习中
感知到几个非常轻，被气息托住的前穿
	
觉察到这几个前穿：是我脑子在很空的状态，没有想琐事，没有想技巧，一种空白的状态，这大概也是呼吸引领身体的时刻。
	
昨天听文静老师直播，她说练习不是：“我”练习，“我”做体式，“我”怎么怎么样
	
练习是把“我”去掉。
	
#阿斯汤加[话题]# #瑜伽[话题]# #mysore[话题]# #瑜伽老师[话题]# #瑜伽服[话题]# #瑜伽日常[话题]# #瑜伽穿搭[话题]# #瑜伽体式[话题]# #瑜伽女孩[话题]#",,14,4,2,3,2026/1/23 21:49,2026/1/23 21:49,上海,65f3eedf000000000500ea3f,https://www.xiaohongshu.com/user/profile/65f3eedf000000000500ea3f?xsec_token=AB-c0FZ3xnQfrTADHo8JhR_H8SrkCyeF_571-hkVYqfH4=&xsec_source=pc_note,Yoga银儿,94904425000,93,517,"瑜伽9年|日常练阿汤|教学@银儿的瑜伽生活 
翻译转行瑜伽老师｜独自沪漂5年的潮汕女孩
努力把热爱发展成一生的事业
陪伴新手瑜伽老师一起成长",1月23日,阿斯汤加、瑜伽、mysore、瑜伽老师、瑜伽服、瑜伽日常、瑜伽穿搭、瑜伽体式、瑜伽女孩
677f4636000000001703de16,https://www.xiaohongshu.com/explore/677f4636000000001703de16?xsec_token=ABU-XqBnwzGLcW7WvLcXBmn8D1FF17ZP5sYd4SVaV906Q=&xsec_source=pc_search,图文,mysore,"差生文具多-之我五颜六色的瑜伽服[爱心]，怎么鲜艳怎来，怎么花俏怎么来[偷笑R]
穿上漂亮的瑜伽服，花絮照都特别夺目，特别有动力去练习#阿斯汤加[话题]# #每一帧都是热爱[话题]# #mysore[话题]# #阿斯汤伽[话题]#",,14,5,6,0,2025/1/9 11:44,2025/1/9 11:44,,57f0a7f950c4b45bd9a73c11,https://www.xiaohongshu.com/user/profile/57f0a7f950c4b45bd9a73c11?xsec_token=ABLYrzlDREvCboGp2yLdDB8dIlTNoX-xiovfWmSuTtT4A=&xsec_source=pc_note,江向玟小学生,104856405,262,1544,练习ashtanga阿斯汤加的小胖,2025/1/9,阿斯汤加、每一帧都是热爱、mysore、阿斯汤伽
697c6239000000000a02e286,https://www.xiaohongshu.com/explore/697c6239000000000a02e286?xsec_token=ABTXk3ZFVtYvVojH9CKjj7f3IIb4oWs-W6QAXsaiGUp1Y=&xsec_source=pc_search,视频,??Mysore | 本周和本月最后一次练习结束??,"这周努努力力的练完了！
练完甚至喜提姨妈??
	
关于饶头（今天视频是前天的[偷笑R]）
每次我都快速??搞完
今天都躺下做轮了[扯脸H]老师???????让我起来again
	
然后他给我辅助的时候
我好像第一次感受到
两把“大刀”挂在后面没有压到脖子
肩膀下沉时胸腔上提[向右R]头抬起来了！
腰子没有压力[萌萌哒R]无比延展的饶头
（没有视频hahaha）
在体式中我在想原来舒服的饶头是这种感觉啊[举手R]
	
#瑜伽[话题]# #阿斯汤加[话题]# #Mysore[话题]# #做喜欢的事永远都不晚[话题]# #花点时间练练自己[话题]# #不死就往死里练[话题]#",,13,0,1,0,2026/1/30 15:48,2026/1/30 15:50,浙江,5eacb70100000000010077c2,https://www.xiaohongshu.com/user/profile/5eacb70100000000010077c2?xsec_token=ABrLCaYfebZzT_xjvQaGOJ1ZAJXjwi7IDfIn90Z7F11CU=&xsec_source=pc_note,小胖微不胖儿,253754002,1291,11236,"一只控制不住的嘴和能迈开的腿的??
?? 想成为温柔且有力量的girl
???? 简单记录平平无奇的生活日常",2天前,瑜伽、阿斯汤加、Mysore、做喜欢的事永远都不晚、花点时间练练自己、不死就往死里练
676b789f000000000b00d911,https://www.xiaohongshu.com/explore/676b789f000000000b00d911?xsec_token=ABdBteeY-IUFcjjsiwTATo44ehXOsIJNGc-dXmTXang98=&xsec_source=pc_search,图文,mysore,"略带氛围感的mysore,圣诞快乐????",,13,2,6,0,2024/12/25 11:14,2024/12/25 11:14,,57f0a7f950c4b45bd9a73c11,https://www.xiaohongshu.com/user/profile/57f0a7f950c4b45bd9a73c11?xsec_token=ABLYrzlDREvCboGp2yLdDB8dIlTNoX-xiovfWmSuTtT4A=&xsec_source=pc_note,江向玟小学生,104856405,262,1544,练习ashtanga阿斯汤加的小胖,2024/12/25,
68f03b790000000004015793,https://www.xiaohongshu.com/explore/68f03b790000000004015793?xsec_token=AB7uLORQl1aR20J4J3XIVugKGKaj61qCpTE9o_HAUXy0E=&xsec_source=pc_search,视频,,#阿斯汤加[话题]# Mysore 瑜伽就像太阳，不属于任何一个人，但每个人都可以从中获益。他强调阿斯汤伽瑜伽可以改变人，使人变得更专一、更平和、更无畏，也更健康,,13,1,0,0,2025/10/16 8:25,2025/10/16 8:25,,5c06558b6b58b70c0aed39e9,https://www.xiaohongshu.com/user/profile/5c06558b6b58b70c0aed39e9?xsec_token=AB3b3QQBTJk8GAa7k7SBTGQ0o2xgvXwVCFNyMKbc7Uzk0=&xsec_source=pc_note,叮当??,548409037,19,27,,2025/10/16,阿斯汤加
682f3045000000002100790e,https://www.xiaohongshu.com/explore/682f3045000000002100790e?xsec_token=ABw0fK7P21D2M_-1EoOQVbc2Z3S9pnyXChyXD_0e7SAfU=&xsec_source=pc_search,视频,Mysore自练习,#supermonkey超级猩猩健身[话题]# #一起练瑜伽[话题]# #阿斯汤加[话题]# #站立上下轮[话题]# #瑜伽日常[话题]# #瑜伽[话题]# #瑜伽打卡[话题]# #手倒立[话题]# #后弯[话题]# #Mysore[话题]# #爱瑜伽爱生活[话题]#,,12,0,1,0,2025/5/22 22:10,2025/5/22 22:10,,5bf8d19ce7ca240001634d14,https://www.xiaohongshu.com/user/profile/5bf8d19ce7ca240001634d14?xsec_token=ABBz1XTNDqadY1E_74gTUG5e1wSC7ajfvxo4NBjwAMSJ4=&xsec_source=pc_note,Laura,670216264,3248,20188,"阿斯汤伽学生
超级猩猩瑜伽教练
分享自己的练习",2025/5/22,supermonkey超级猩猩健身、一起练瑜伽、阿斯汤加、站立上下轮、瑜伽日常、瑜伽、瑜伽打卡、手倒立、后弯、Mysore、爱瑜伽爱生活
